evoked?,context,question,source,context_id,question_id
False,The jeep. Where are we going? North.,Is that a map?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-124-3,567057__a-fractured-world-the-wasteland-soldier-1-125-0-0
True,North. What’s north? Not here.,What kind of answer is that?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-124-5,567057__a-fractured-world-the-wasteland-soldier-1-124-6-0
False,North. What’s north? Not here.,"I mean, where are we going?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-124-5,567057__a-fractured-world-the-wasteland-soldier-1-125-1-1
True,Is that a map?,What’s north?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-125-0,567057__a-fractured-world-the-wasteland-soldier-1-125-1-0
False,Is that a map?,"I mean, where are we going?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-125-0,567057__a-fractured-world-the-wasteland-soldier-1-125-1-1
True,Stone? Do you know where we are? Yes.,Where did you get that from?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-126-1,567057__a-fractured-world-the-wasteland-soldier-1-126-2-0
False,Stone? Do you know where we are? Yes.,Stone?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-126-1,567057__a-fractured-world-the-wasteland-soldier-1-126-0-2
True,He said he was a sinister man. The city. No place we'll return to.,What’s this part?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-126-5,567057__a-fractured-world-the-wasteland-soldier-1-126-6-0
False,He said he was a sinister man. The city. No place we'll return to.,What truth?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-126-5,567057__a-fractured-world-the-wasteland-soldier-1-128-1-5
True,That’s why we’re not going there. Thank you. You’re welcome.,Why did the Map Maker give you his maps?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-126-11,567057__a-fractured-world-the-wasteland-soldier-1-126-12-0
False,That’s why we’re not going there. Thank you. You’re welcome.,Stone?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-126-11,567057__a-fractured-world-the-wasteland-soldier-1-126-0-2
True,"The assassin had a poor aim. That was impressive shooting, Major. You killed the man who attempted to assassinate the Chancellor.","Is there something you wish to say, Gozan?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-130-3,567057__a-fractured-world-the-wasteland-soldier-1-130-4-0
False,"The assassin had a poor aim. That was impressive shooting, Major. You killed the man who attempted to assassinate the Chancellor.",Do you notice how the sky darkens quicker at some points in our lives?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-130-3,567057__a-fractured-world-the-wasteland-soldier-1-131-5-2
True,"Major Nuria. General Gozan, sir.",Is everything organised?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-1,567057__a-fractured-world-the-wasteland-soldier-1-131-2-0
False,"Major Nuria. General Gozan, sir.",And what happened once they lived amongst us?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-1,567057__a-fractured-world-the-wasteland-soldier-1-129-5-6
True,Enough soldiers. That is good. Walk with me for a moment.,Can you feel the chill?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-4,567057__a-fractured-world-the-wasteland-soldier-1-131-5-0
False,Enough soldiers. That is good. Walk with me for a moment.,In the sky?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-4,567057__a-fractured-world-the-wasteland-soldier-1-131-7-0
True,Do you notice how the sky darkens quicker at some points in our lives? Yes. What do you suppose the lights mean?,In the sky?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-6,567057__a-fractured-world-the-wasteland-soldier-1-131-7-0
False,Do you notice how the sky darkens quicker at some points in our lives? Yes. What do you suppose the lights mean?,Is everything organised?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-6,567057__a-fractured-world-the-wasteland-soldier-1-131-2-0
True,"In the sky? I have no idea. Those questions are beyond me, I’m afraid.",And where do they hide during the day?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-7,567057__a-fractured-world-the-wasteland-soldier-1-131-8-0
False,"In the sky? I have no idea. Those questions are beyond me, I’m afraid.",Are you ready?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-131-7,567057__a-fractured-world-the-wasteland-soldier-1-131-11-1
True,Do you think the SOT was behind it?,Who else?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-0,567057__a-fractured-world-the-wasteland-soldier-1-132-1-0
False,Do you think the SOT was behind it?,What was that?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-0,567057__a-fractured-world-the-wasteland-soldier-1-132-7-0
True,A lot of them were arrested. Gozan claimed we had wiped them all out. Maybe we didn’t.,How can you know either way?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-2,567057__a-fractured-world-the-wasteland-soldier-1-132-3-0
False,A lot of them were arrested. Gozan claimed we had wiped them all out. Maybe we didn’t.,Do you think the SOT was behind it?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-2,567057__a-fractured-world-the-wasteland-soldier-1-132-0-0
True,"You sound like you’re sticking up for them. Are you one of them? That’s rubbish, but some of what they say makes sense to …",What was that?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-6,567057__a-fractured-world-the-wasteland-soldier-1-132-7-0
False,"You sound like you’re sticking up for them. Are you one of them? That’s rubbish, but some of what they say makes sense to …",Who else?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-6,567057__a-fractured-world-the-wasteland-soldier-1-132-1-0
True,"Are you one of them? That’s rubbish, but some of what they say makes sense to … What was that?",What?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-7,567057__a-fractured-world-the-wasteland-soldier-1-132-8-0
False,"Are you one of them? That’s rubbish, but some of what they say makes sense to … What was that?",Are you one of them?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-132-7,567057__a-fractured-world-the-wasteland-soldier-1-132-5-1
True,Gozan?,Why?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-133-0,567057__a-fractured-world-the-wasteland-soldier-1-133-1-0
False,Gozan?,What?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-133-0,567057__a-fractured-world-the-wasteland-soldier-1-132-8-0
True,Gozan? Why?,"I … you would have been the next Chancellor … why, Gozan?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-133-1,567057__a-fractured-world-the-wasteland-soldier-1-133-2-0
False,Gozan? Why?,What do you think?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-133-1,567057__a-fractured-world-the-wasteland-soldier-1-133-6-0
True,Or do I mean old laws? After all we’ve been … You … were … always …,What do you think?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-133-5,567057__a-fractured-world-the-wasteland-soldier-1-133-6-0
False,Or do I mean old laws? After all we’ve been … You … were … always …,You okay?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-133-5,567057__a-fractured-world-the-wasteland-soldier-1-135-0-0
True,You okay? You’re quiet. What is it?,Is this what it’s like for you and Stone?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-135-1,567057__a-fractured-world-the-wasteland-soldier-1-135-2-0
False,You okay? You’re quiet. What is it?,Or do I mean old laws?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-135-1,567057__a-fractured-world-the-wasteland-soldier-1-133-3-3
True,"Lucas. Just looking for somewhere to sleep. Not looking for any trouble, son.",You alone?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-142-4,567057__a-fractured-world-the-wasteland-soldier-1-142-5-0
False,"Lucas. Just looking for somewhere to sleep. Not looking for any trouble, son.",The Tongueless Man?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-142-4,567057__a-fractured-world-the-wasteland-soldier-1-143-6-1
True,I’ve slept in worse places. He eats well. He doesn’t seem afraid of us.,Should I be afraid of you?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-143-2,567057__a-fractured-world-the-wasteland-soldier-1-143-3-0
False,I’ve slept in worse places. He eats well. He doesn’t seem afraid of us.,That’s Stone?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-143-2,567057__a-fractured-world-the-wasteland-soldier-1-143-6-0
True,"He’s Tomas, I’m Emil. Nice to meet you, miss. You too, son.","You’re one of them girls that can heal, is that right?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-145-5,567057__a-fractured-world-the-wasteland-soldier-1-145-6-0
False,"He’s Tomas, I’m Emil. Nice to meet you, miss. You too, son.",How do you know anybody these days?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-145-5,567057__a-fractured-world-the-wasteland-soldier-1-143-8-0
True,"Nice to meet you, miss. You too, son. You’re one of them girls that can heal, is that right?",You hunting her?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-145-6,567057__a-fractured-world-the-wasteland-soldier-1-145-7-0
False,"Nice to meet you, miss. You too, son. You’re one of them girls that can heal, is that right?",What did you mean about going north?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-145-6,567057__a-fractured-world-the-wasteland-soldier-1-145-11-1
True,"I’m not hunting anyone, son, just heading home. That’s all. Heading east, towards Chett, not north.",Is this what you were both arguing about?,567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-145-8,567057__a-fractured-world-the-wasteland-soldier-1-145-9-0
False,"I’m not hunting anyone, son, just heading home. That’s all. Heading east, towards Chett, not north.","You’re one of them girls that can heal, is that right?",567057__a-fractured-world-the-wasteland-soldier-1,567057__a-fractured-world-the-wasteland-soldier-1-145-8,567057__a-fractured-world-the-wasteland-soldier-1-145-6-0
